20.7302   	1.98672   	30.5171   
12.549    	1.82712   	65.026    
18.6859   	2.04307   	62.1155   
25.9826   	2.10994   	13.139    
37.9591   	1.99397   	25.9584   
29.35     	2.24928   	27.2375   
15.1644   	1.87046   	10.0761   
27.0821   	1.05298   	52.3226   
25.5272   	1.0476    	16.0458   
38.0156   	0.74839   	12.3196   
33.3286   	0.756551  	63.9371   
16.2369   	1.13088   	6.70581   
33.9093   	1.8275    	16.1475   
6.55776   	1.75977   	50.1841   
17.9534   	2.16861   	63.3565   
3.07516   	1.00115   	6.57694   
36.8628   	2.16604   	7.01102   
3.37691   	0.840333  	60.0212   
29.8867   	1.12301   	42.2231   
1.23994   	0.749646  	8.2856    
18.6497   	2.26745   	74.3799   
12.9981   	0.754007  	72.6315   
22.2476   	1.69638   	60.0201   
6.30234   	1.3596    	31.39     
1.87631   	1.79341   	25.2042   
3.97781   	0.479167  	79.0043   
27.6222   	1.42761   	3.21619   
6.23441   	1.0315    	42.3086   
34.8237   	0.814878  	43.0332   
27.5503   	0.253222  	12.0953   
10.0532   	1.10079   	59.072    
23.1572   	0.792384  	25.4084   
20.1022   	2.31088   	66.3345   
28.9061   	1.68033   	17.8765   
11.8865   	0.697473  	70.2825   
21.2097   	1.95849   	26.3494   
36.7314   	1.86278   	25.2715   
35.3513   	1.17232   	4.54819   
32.419    	1.18986   	62.773    
17.4347   	0.872164  	74.7879   
9.9282    	2.28316   	25.8681   
4.8842    	1.59947   	58.5276   
37.5626   	1.86457   	6.13359   
3.04334   	1.9954    	13.375    
31.7798   	1.02102   	44.7033   
22.1738   	1.8893    	72.8995   
23.1026   	0.224633  	30.6891   
27.771    	0.748281  	61.1771   
1.2044    	2.28061   	15.3183   
34.2498   	1.8797    	41.7324   
26.6968   	2.25203   	33.1493   
1.65376   	1.12573   	51.4622   
26.6551   	1.17076   	55.0726   
21.7838   	0.960575  	30.9714   
7.70853   	1.13363   	68.309    
37.5325   	2.40266   	34.2918   
9.18161   	1.70449   	31.8476   
33.1805   	0.67347   	70.6735   
24.8453   	2.24846   	65.1795   
5.05873   	1.99228   	59.4002   
5.39387   	1.12602   	76.396    
8.17451   	1.41205   	17.4807   
23.4164   	1.05707   	25.8076   
34.3005   	2.2684    	42.0877   
23.0239   	1.09455   	51.1287   
21.9108   	1.12538   	62.5686   
14.7944   	2.05456   	39.3987   
8.57496   	2.24276   	4.67908   
22.8131   	0.933779  	10.3309   
3.24338   	1.12981   	48.3395   
25.3855   	2.12617   	36.3792   
5.12791   	1.24183   	72.1005   
26.5231   	1.12535   	41.3229   
25.8069   	0.99217   	66.9776   
25.3358   	1.02195   	71.2677   
16.0643   	1.87122   	72.8823   
33.4125   	1.19171   	48.5597   
34.4478   	1.04182   	43.0948   
15.8055   	1.78644   	30.9745   
37.805    	2.03938   	34.2566   
8.38612   	2.20081   	32.088    
25.941    	1.47678   	67.5727   
27.192    	1.81482   	29.8398   
27.7304   	2.24596   	64.278    
16.9644   	2.16958   	32.4531   
37.5225   	1.2156    	12.7084   
32.8691   	0.906507  	70.8476   
29.048    	0.934236  	11.0256   
37.8746   	1.31867   	65.2794   
22.4577   	1.01469   	74.2884   
12.7687   	1.89174   	3.83522   
22.4588   	1.40478   	79.3556   
32.1444   	1.42206   	67.8425   
38.9988   	1.9952    	39.705    
37.7569   	1.20818   	12.2091   
28.2455   	1.98286   	76.8401   
28.8246   	0.982142  	67.5233   
11.321    	1.64671   	30.064    
27.8211   	0.760918  	50.3176   
27.0586   	1.91484   	29.3577   
13.007    	2.2432    	25.0335   
32.1217   	0.695473  	32.4561   
5.1104    	1.86907   	43.7738   
19.2822   	2.007     	5.468     
6.63055   	1.76134   	49.8074   
23.3343   	1.68298   	64.3404   
15.1112   	1.97384   	30.9566   
2.85823   	1.95003   	4.37073   
4.22813   	1.89268   	12.2679   
9.2977    	1.34655   	61.0967   
29.7826   	0.978932  	62.9403   
20.9276   	1.48103   	36.1171   
1.27423   	2.18838   	19.8645   
30.7031   	2.3489    	35.8221   
2.4036    	1.85521   	65.5357   
18.9132   	1.06436   	77.4983   
27.5059   	1.89643   	78.4853   
22.7046   	0.669898  	30.0306   
22.4001   	1.75217   	7.35005   
27.504    	2.76932   	64.7841   
23.4386   	1.49157   	0.789757  
13.2104   	1.75798   	25.2485   
36.2977   	1.2611    	46.4249   
12.017    	0.36693   	70.6383   
1.89508   	2.19101   	62.1024   
12.5409   	0.972085  	31.8332   
18.1707   	1.05654   	15.7233   
8.74377   	2.03547   	75.0657   
28.7099   	1.2086    	34.9597   
34.0781   	0.665393  	18.6222   
22.9349   	0.964893  	57.8845   
6.96494   	1.27638   	36.3126   
12.2318   	0.887429  	42.7885   
18.4006   	0.719701  	39.9167   
22.6421   	1.7835    	21.8429   
12.5738   	2.1686    	72.1331   
1.80389   	1.8097    	20.7926   
35.8439   	0.773282  	59.8506   
22.0703   	2.61946   	25.745    
2.0541    	2.22352   	73.6865   
24.2386   	2.25422   	40.1394   
13.7737   	2.61597   	75.5563   
16.9588   	1.23699   	74.339    
3.46878   	1.02661   	17.9626   
36.2938   	1.05582   	55.3769   
35.5256   	1.01915   	37.6554   
30.6968   	0.72778   	45.2625   
3.08795   	1.05736   	38.2009   
8.60279   	1.82765   	32.4165   
7.22984   	0.999004  	34.0524   
21.0679   	1.86775   	77.5055   
24.5002   	1.84588   	26.7319   
38.065    	1.10672   	45.8972   
37.1943   	1.19621   	4.07866   
22.747    	1.6271    	42.7221   
11.7603   	0.835731  	30.6006   
2.19842   	1.08318   	28.6716   
4.94896   	2.38404   	0.812865  
10.5855   	1.96848   	42.0327   
1.2355    	1.92897   	5.19567   
20.7527   	1.04245   	38.8843   
18.6786   	1.3823    	27.8328   
3.60064   	1.52376   	20.2407   
29.2001   	1.39333   	64.9288   
32.6181   	1.23692   	48.222    
25.6018   	2.33386   	49.8692   
25.3553   	1.20773   	71.6903   
2.42277   	1.20202   	37.3382   
20.4835   	0.934862  	16.1128   
19.2736   	1.98494   	72.4558   
15.4712   	1.72394   	65.244    
38.3254   	1.95695   	25.6045   
4.76658   	2.00097   	11.5747   
20.7591   	1.05806   	36.3208   
17.5773   	1.06666   	36.9236   
24.6765   	1.0759    	34.6883   
3.34503   	1.24247   	74.4056   
16.9363   	1.00576   	59.492    
18.6063   	1.89185   	74.701    
4.53684   	0.81539   	40.2201   
17.989    	2.00423   	71.2474   
15.0342   	1.86173   	63.7571   
26.7564   	1.92803   	32.8014   
2.98514   	0.963527  	60.1231   
29.9449   	1.44352   	23.7894   
35.5284   	1.76306   	16.3909   
2.25889   	1.78765   	50.5599   
28.4218   	0.455058  	41.9904   
26.7283   	1.17937   	31.3585   
22.3885   	2.16347   	21.5997   
2.01385   	1.17545   	42.8368   
13.7606   	0.825452  	62.0715   
19.1932   	1.28693   	19.868    
10.9441   	1.84193   	48.8133   
18.8234   	1.82502   	61.7648   
8.33074   	1.78604   	4.56473   
13.9792   	2.13614   	57.4935   
24.5872   	1.87927   	40.1634   
3.03898   	0.876186  	20.1913   
8.64677   	1.00469   	74.1208   
5.00136   	1.25058   	46.3904   
13.1477   	1.72824   	75.4642   
29.149    	0.748264  	42.0685   
35.5068   	2.01892   	6.63347   
10.2275   	2.02139   	56.6564   
13.7688   	1.01033   	39.088    
37.0591   	1.99816   	25.6398   
32.6731   	2.01272   	26.9006   
5.25666   	1.36028   	23.8228   
24.8214   	0.979927  	3.78606   
30.064    	1.00621   	23.7881   
35.7174   	1.36274   	76.6133   
23.236    	0.596551  	30.8835   
3.20832   	0.766521  	74.6456   
10.2066   	2.06157   	25.4369   
7.7225    	0.367245  	71.2664   
35.4462   	1.99052   	46.7737   
4.78231   	1.92283   	42.39     
37.5128   	2.16125   	6.5119    
9.34138   	1.69883   	32.3179   
36.0514   	1.8941    	75.8824   
35.1566   	0.86242   	37.4211   
28.0825   	1.60331   	76.9747   
18.7078   	1.28388   	20.0988   
27.3017   	1.21804   	59.9615   
13.0786   	1.79241   	69.1778   
17.4887   	0.765471  	28.7744   
18.8381   	1.1248    	2.1726    
35.2263   	0.622716  	45.6149   
26.058    	1.41919   	57.0055   
14.0416   	1.08271   	54.8954   
32.2165   	2.24976   	5.17893   
35.6107   	1.15053   	60.2402   
38.0755   	1.08955   	60.4895   
32.1954   	2.0431    	54.5364   
7.01618   	0.885095  	37.4937   
13.3422   	0.673954  	62.3718   
0.840595  	1.11522   	51.3891   
2.58302   	0.830028  	38.4544   
10.1063   	1.679     	26.6941   
17.7783   	2.04444   	33.5542   
14.8402   	0.620342  	39.5152   
10.0207   	0.842489  	8.4694    
27.7026   	2.04489   	22.6759   
12.2307   	0.938136  	48.626    
27.1778   	2.02495   	53.6096   
1.30653   	0.860749  	40.1623   
4.80897   	1.88665   	48.5367   
29.1199   	0.973506  	76.4393   
17.1025   	1.24188   	3.95673   
17.3109   	1.69661   	3.83784   
15.7409   	2.14423   	43.3658   
31.68     	1.93791   	66.0607   
8.46327   	1.75061   	6.22085   
37.7262   	1.40117   	76.3577   
36.1133   	1.77607   	77.6529   
32.0932   	1.18033   	68.0892   
31.5726   	1.23574   	24.8155   
26.8151   	1.20421   	51.1705   
10.06     	2.22069   	50.6916   
33.4163   	1.22981   	53.6785   
3.31822   	1.24933   	20.0206   
30.5764   	1.6419    	44.8583   
4.11881   	1.19906   	78.47     
36.5067   	2.37756   	43.5338   
8.15075   	0.97403   	17.7366   
13.1702   	0.842408  	47.6052   
35.9382   	1.93025   	6.92037   
37.7963   	0.852408  	34.7214   
4.76339   	0.972727  	21.5647   
18.931    	1.98831   	5.56423   
3.51614   	1.90989   	43.8497   
7.67946   	1.22606   	20.3815   
11.1524   	1.54933   	29.6315   
19.0521   	2.38103   	76.5982   
27.9703   	1.14474   	61.663    
31.9325   	0.561944  	67.6996   
27.605    	1.25185   	50.2603   
29.1627   	1.66297   	1.1433    
2.24525   	1.77581   	75.255    
30.9976   	0.990762  	24.5268   
14.0683   	1.09391   	69.9622   
20.5674   	1.03417   	34.7436   
35.3316   	1.92232   	4.52994   
22.2314   	0.816649  	58.1145   
10.9397   	1.75192   	69.025    
21.0227   	0.922436  	18.8467   
5.47273   	1.33893   	52.8579   
32.4727   	0.910496  	50.5568   
17.5419   	1.93757   	43.0304   
16.173    	1.0328    	6.16279   
15.9179   	2.01465   	40.3536   
25.1514   	1.00977   	7.1854    
21.2494   	2.25561   	77.8328   
25.8297   	1.34184   	36.6889   
14.4865   	2.10292   	50.1082   
14.8891   	0.757227  	53.3739   
21.9942   	1.63954   	62.4637   
17.725    	2.41416   	33.9143   
30.7516   	2.00475   	45.1704   
33.815    	0.291486  	18.792    
32.7934   	1.18109   	4.15809   
8.3313    	1.12971   	25.4891   
23.542    	0.75719   	1.43204   
20.3851   	1.48244   	34.0331   
33.7899   	1.20726   	45.6182   
7.56296   	0.988131  	71.1269   
28.4444   	2.0652    	20.1419   
32.0079   	2.16667   	36.671    
29.0506   	1.28456   	41.1808   
37.46     	1.19532   	23.0687   
23.4823   	2.00719   	1.01101   
31.0324   	1.65146   	66.125    
25.5063   	1.45488   	49.6178   
8.51695   	0.937961  	78.0043   
38.5506   	1.07184   	55.4524   
8.37696   	2.63212   	5.90942   
24.5702   	1.95314   	0.831965  
13.809    	2.16988   	19.2124   
32.7614   	1.1943    	49.8079   
10.2734   	1.95152   	39.3518   
4.41167   	2.23128   	75.2276   
19.2236   	0.754816  	2.2005    
34.57     	1.97372   	72.9415   
25.8367   	1.87679   	10.7678   
16.0001   	1.84546   	42.9946   
26.3286   	2.0227    	64.8252   
7.91395   	1.04291   	34.0043   
32.3824   	2.00991   	5.55056   
2.52694   	1.8842    	36.6354   
38.9931   	1.4192    	56.5855   
10.3528   	2.1903    	26.0263   
4.12878   	2.24369   	75.442    
33.5822   	0.955225  	50.7756   
33.01     	0.673197  	17.4745   
9.68412   	1.68878   	26.4335   
28.1184   	0.812838  	42.1153   
34.9723   	1.89437   	46.6588   
11.9298   	1.92703   	39.3372   
27.3429   	0.384734  	62.0539   
16.8495   	1.52028   	59.5326   
28.0221   	2.6193    	64.1707   
36.4875   	1.99483   	30.7727   
8.25581   	1.36082   	74.816    
0.928829  	2.05012   	57.1378   
25.6974   	2.02103   	43.8367   
22.7054   	1.1879    	24.8959   
15.7379   	1.96785   	64.9646   
2.20165   	1.12701   	32.2755   
32.5943   	1.29414   	3.78024   
2.71072   	0.830028  	38.2859   
27.7249   	0.646566  	62.1166   
9.0384    	1.51033   	75.2172   
9.65489   	0.610918  	74.4064   
39.1641   	1.08629   	74.6931   
32.7715   	1.75605   	52.356    
12.2296   	1.26512   	43.0809   
33.0571   	1.22991   	48.8767   
33.1931   	2.25699   	58.7775   
28.6611   	1.61623   	33.0523   
9.2438    	0.976806  	75.592    
29.4942   	1.91241   	64.8589   
12.6544   	1.81212   	2.95948   
2.37835   	0.707921  	29.0233   
36.2786   	2.38651   	67.7685   
32.3385   	1.17889   	55.1019   
17.3296   	2.00631   	42.7129   
23.2959   	0.368311  	59.693    
2.82057   	1.05128   	75.0392   
35.6003   	0.979447  	4.11553   
25.8684   	0.990744  	67.5933   
16.4581   	0.825017  	37.156    
11.8449   	1.15432   	46.6208   
16.2319   	1.20755   	40.5457   
10.8946   	2.1187    	70.4661   
28.9741   	1.56033   	17.417    
12.501    	1.89037   	54.4522   
10.9376   	2.12449   	39.5314   
5.43507   	0.61196   	10.5023   
5.67568   	0.887613  	10.3171   
35.168    	2.02727   	51.8323   
7.29196   	1.26011   	37.5553   
20.2762   	1.10227   	13.4715   
26.1642   	0.73245   	2.98543   
32.1439   	0.95591   	7.82602   
15.8307   	2.23013   	27.9383   
25.3463   	1.97401   	47.5233   
4.77936   	2.2486    	43.2758   
26.0288   	1.50734   	43.8093   
3.95195   	1.99981   	55.3819   
7.90188   	2.35174   	35.8088   
35.8589   	1.17963   	5.20557   
13.8109   	2.01285   	56.1945   
33.9014   	0.921044  	23.0931   
21.9411   	0.901397  	46.6824   
15.7453   	1.94102   	39.9143   
0.754577  	1.02099   	75.7951   
6.59291   	0.74972   	47.2491   
18.3126   	0.626615  	39.3245   
25.933    	1.06302   	15.8317   
7.8979    	1.06446   	59.3125   
35.3169   	0.375195  	2.42151   
2.68801   	0.986326  	32.2536   
17.9899   	2.07058   	10.4484   
3.25311   	2.20772   	43.9797   
9.58149   	1.77928   	48.0302   
20.0588   	2.06273   	66.6893   
38.9781   	0.447056  	10.582    
23.3982   	1.10666   	28.5108   
26.4996   	1.71412   	22.4875   
20.6916   	0.977525  	45.0657   
21.5082   	0.977999  	74.1064   
32.8599   	1.937     	42.6078   
13.3726   	2.61908   	2.19163   
37.3588   	0.631876  	60.4294   
3.96992   	1.8577    	53.1651   
32.2108   	0.729637  	26.618    
12.9508   	2.03469   	34.7816   
7.06571   	0.871174  	33.602    
36.1497   	1.9334    	7.35139   
32.4707   	2.42154   	54.4023   
27.0759   	2.40415   	46.8905   
33.511    	0.884826  	22.4482   
32.0064   	2.23824   	45.5156   
22.3738   	1.24319   	78.4862   
12.941    	1.79529   	72.3245   
17.416    	2.01937   	73.3012   
3.91871   	2.00913   	13.9291   
34.3973   	1.28904   	57.7423   
34.1982   	2.19579   	15.7692   
31.9617   	1.1069    	68.3556   
27.4553   	2.71094   	22.5401   
2.33145   	1.8929    	74.8214   
5.26611   	0.977658  	51.2755   
2.06914   	1.84958   	73.3896   
1.48235   	0.378845  	40.265    
3.91591   	2.25739   	61.2736   
27.0389   	1.14619   	55.9209   
0.674653  	1.8199    	56.8809   
27.6509   	1.9801    	32.0177   
12.5348   	1.18651   	51.9306   
20.471    	1.11571   	48.9959   
23.6064   	1.18984   	60.4718   
36.6373   	1.80015   	6.72281   
14.2963   	1.23911   	39.716    
33.9513   	1.05171   	42.1436   
11.512    	1.08164   	11.2874   
7.16263   	1.9955    	37.8875   
12.3751   	2.62732   	72.3369   
35.5378   	1.98695   	57.3872   
4.95034   	1.20756   	70.6422   
6.75872   	1.52351   	3.16731   
9.22931   	2.32656   	5.01605   
9.77106   	0.94977   	59.4368   
10.0359   	1.90476   	47.7345   
12.2586   	1.55023   	39.4333   
8.1739    	1.01889   	25.9651   
5.44736   	1.87602   	76.5195   
13.0807   	0.886486  	58.2025   
9.99498   	2.19051   	12.0237   
8.35819   	1.87168   	74.7524   
4.44567   	1.20949   	22.2122   
5.03851   	2.61842   	1.20629   
31.3047   	0.858646  	24.907    
33.0609   	0.689087  	52.9364   
20.1761   	0.9669    	67.4885   
12.8876   	2.34241   	46.9847   
21.2572   	2.20724   	49.9056   
23.224    	0.596551  	30.6738   
11.8839   	0.67328   	1.76794   
32.8658   	1.91917   	58.8444   
33.7987   	0.658442  	19.0922   
36.1845   	2.08853   	43.9108   
24.625    	0.951769  	7.63929   
5.57159   	0.37723   	46.6992   
4.07398   	2.35707   	60.8195   
32.2346   	1.93498   	43.0374   
17.2962   	1.48686   	73.6524   
17.0008   	1.0325    	5.56266   
0.651327  	2.83333   	68.2866   
27.608    	2.40839   	23.1069   
39.3157   	2.18357   	72.9122   
9.03126   	2.25831   	50.2818   
37.8761   	1.6891    	65.4665   
10.2125   	1.13419   	27.6587   
33.3543   	1.09343   	22.7399   
35.3997   	1.11403   	1.92508   
32.0186   	0.934214  	50.8773   
27.2882   	2.75      	79.2875   
18.0298   	1.89018   	29.3748   
18.0513   	1.16752   	4.31375   
13.678    	2.35155   	24.9574   
8.78316   	0.727516  	45.5681   
26.6576   	1.12555   	52.6245   
35.6112   	1.90195   	40.0169   
21.0941   	1.06874   	36.2976   
35.524    	1.86664   	56.882    
28.8852   	1.86289   	0.727531  
4.71949   	1.10911   	63.5545   
1.58425   	2.14989   	25.148    
16.0258   	0.747038  	12.4536   
24.2528   	0.921192  	29.2437   
11.2789   	1.73486   	70.9152   
2.3389    	1.11682   	69.8389   
25.7317   	0.69846   	35.0654   
14.3802   	1.85837   	76.5192   
1.95066   	1.16931   	64.3866   
38.4117   	1.02001   	24.1884   
32.1971   	0.633998  	48.3914   
34.7204   	1.25733   	27.4117   
32.8306   	2.29812   	59.3832   
32.8778   	1.09789   	53.7409   
17.0664   	1.90751   	21.9334   
19.1368   	2.03196   	6.93131   
2.24726   	1.00404   	25.4186   
36.2827   	1.94856   	3.41007   
23.1813   	2.61755   	65.9122   
24.7671   	1.76746   	65.3377   
13.0733   	0.987131  	9.37262   
3.06778   	1.11309   	53.0397   
17.745    	1.29915   	37.5895   
36.6048   	1.33851   	6.83823   
34.7384   	1.36417   	45.9802   
36.6813   	1.95528   	40.0784   
20.6642   	1.08909   	75.7254   
20.4798   	1.52376   	42.1349   
30.6467   	1.17446   	53.5037   
34.3498   	1.95208   	47.6474   
27.8412   	2.12674   	10.5208   
13.154    	0.754007  	72.8382   
31.9263   	1.06816   	35.7957   
35.087    	2.02071   	19.9795   
11.5757   	0.767844  	31.1094   
22.2754   	1.16632   	65.5984   
8.57335   	1.63338   	52.1126   
34.1917   	0.901363  	10.0887   
1.72982   	1.14949   	15.331    
27.0015   	1.25326   	50.7607   
34.8377   	0.977358  	45.8394   
18.7356   	0.743911  	1.84299   
16.5324   	0.7336    	41.3512   
5.12205   	0.944167  	8.80391   
3.20702   	1.11704   	47.847    
21.9709   	1.00338   	8.38084   
33.0129   	2.29812   	59.0723   
30.1673   	2.258     	23.3256   
8.52763   	1.03112   	9.85917   
29.7461   	1.076     	23.7947   
21.7582   	2.24771   	25.735    
7.3077    	1.99139   	45.194    
22.9197   	0.94072   	10.7492   
4.94804   	0.736342  	46.511    
15.215    	2.03815   	18.286    
26.8817   	2.33775   	22.6008   
34.6504   	2.49232   	61.1862   
30.455    	1.92525   	23.0627   
4.55654   	2.14488   	0.833314  
24.8828   	1.09013   	34.2682   
31.715    	2.39382   	5.2905    
25.1605   	1.23273   	73.056    
25.0297   	1.0833    	35.1645   
22.4266   	2.20134   	76.9946   
26.2405   	0.664023  	41.2942   
5.56921   	2.22312   	43.3636   
9.00362   	2.13955   	32.5229   
34.0618   	1.03235   	18.9224   
27.4681   	0.979594  	46.6188   
17.3968   	2.019     	32.684    
33.5963   	1.54112   	41.4407   
18.1371   	2.2664    	74.7279   
36.7928   	1.49529   	70.3978   
3.40366   	2.04276   	12.1886   
34.7076   	2.01182   	49.3331   
17.0621   	1.23549   	74.8835   
37.5375   	1.05276   	3.75051   
24.4718   	1.2378    	38.2748   
2.09246   	0.671618  	41.0652   
13.6795   	1.88455   	75.1051   
19.6825   	2.06362   	66.5814   
13.7578   	2.16088   	53.1712   
27.4844   	2.33775   	22.6805   
29.1793   	1.87161   	27.5304   
19.2572   	1.87086   	30.5316   
14.0494   	0.637131  	38.9926   
18.6333   	0.856186  	78.7741   
27.3821   	2.39599   	64.6264   
22.0465   	1.92276   	76.7744   
20.2211   	1.97329   	0.857536  
12.8422   	1.88329   	10.9129   
23.628    	1.9629    	37.4443   
20.1219   	1.58619   	28.6089   
9.34552   	0.719299  	5.18674   
30.2688   	2.02623   	41.6103   
17.8616   	0.671096  	8.05482   
25.1722   	2.24978   	3.79395   
15.4006   	0.96123   	7.37821   
30.2745   	0.614777  	47.6088   
26.4027   	2.03456   	21.6646   
3.75213   	2.37453   	55.5059   
27.8508   	1.21211   	23.5648   
25.4644   	2.08423   	21.6397   
28.8289   	1.43747   	6.71728   
14.3725   	2.23481   	75.9715   
29.8102   	2.40034   	16.7418   
26.6457   	2.47695   	73.0131   
3.07214   	0.910626  	20.676    
36.9915   	1.54994   	75.8332   
20.0661   	1.39675   	36.7114   
32.2883   	1.92889   	55.0032   
9.30256   	2.16678   	49.8525   
30.057    	1.31061   	78.9126   
23.8923   	2.27782   	33.6244   
7.88757   	2.40561   	18.7242   
18.8183   	2.24702   	13.1873   
8.17739   	1.59992   	32.7344   
14.9409   	2.01741   	50.2206   
14.3683   	2.10602   	32.1403   
8.94227   	1.94122   	67.3148   
20.0606   	1.02289   	9.17754   
3.65924   	2.25739   	61.29     
5.25786   	1.91434   	42.2389   
8.11816   	1.51037   	9.66914   
28.8989   	1.92508   	20.2021   
10.4196   	1.20445   	60.7898   
23.6109   	1.92961   	70.4252   
1.82144   	2.17822   	20.3537   
17.8753   	1.69748   	63.3471   
30.686    	1.89994   	18.3793   
12.4714   	0.80313   	36.1036   
26.7292   	0.691786  	47.2971   
34.28     	1.40152   	10.1066   
34.0898   	1.86334   	1.8513    
33.8503   	0.639359  	28.927    
16.3807   	1.20971   	53.3649   
22.7922   	0.894531  	30.3371   
5.21186   	2.20344   	29.1404   
38.63     	2.33541   	6.07143   
18.4021   	2.76609   	6.82557   
37.1969   	1.08916   	23.4997   
29.135    	0.596163  	76.7926   
4.50524   	2.37785   	11.4578   
29.534    	1.52864   	26.1689   
7.91918   	0.866581  	67.3565   
5.07506   	1.36376   	51.2228   
33.6595   	2.00782   	41.5734   
20.7863   	1.04244   	38.4175   
26.3602   	2.10573   	73.1355   
31.6587   	0.760887  	35.4153   
2.82282   	1.16408   	63.6702   
34.5215   	1.32389   	52.5816   
8.51461   	2.09117   	32.7794   
11.0956   	1.74668   	39.3095   
17.4647   	1.04792   	8.05132   
4.52205   	1.66203   	10.9362   
6.63876   	0.987702  	64.8387   
9.24851   	2.16678   	50.0755   
